1454; 100985; Inonótus híspidus; (Bull.) P. Karst. (1880); sršati luknjač
1455; 360575; Inonótus leporínus; (Fr.) Gilb. & Ryvarden (1993); smrekov luknjac
;sin; Onnia leporina; (Fr.) H. Jahn (1978);smrekov plošček
1456; 298991; Inonótus nidus-pici; Pilát (1953); duplinski luknjač
1457; 315904; Inonótus nodulosus; (Fr.) P. Karst. (1882); grčavi luknjač
1458; 315905; Inonótus oblíquus; (Ach. ex Pers.) Pilát (1942); brezin luknjač
1459; 298994; Inonótus polymórphus; (Rostk.) Pilát (1940); grčasti luknjač
1460; 830347; Inospérma adaequátum; (Britzelm.) Matheny & Esteve-Rav. (2019); rdečeči razcepljenec
;sin; Inocybe adaequata; (Britzelm.) Sacc. (1887);rdečeča razcepljenka
1461; 830352; Inospérma bongárdii; (Weinm.) Matheny & Esteve-Rav. (2019); Bongardov razcepljenec
;sin; Inocybe bongardii; (Weinm.) Quél. (1872);Bongardova razcepljenka
1462; 830345; Inospérma calamistrátum; (Fr.) Matheny & Esteve-Rav. (2019); turkizni razcepljenec
;sin; Inocybe calamistrata; (Fr.) Gillet (1876);turkizna razcepljenka
1463; 830355; Inospérma cervícolor; (Pers.) Matheny & Esteve-Rav. (2019); srnjerjavi razcepljenec
;sin; Inocybe cervicolor; (Pers.) Quél. (1886);srnjerjava razcepljenka
1464; 830358; Inospérma cóokei; (Bres.) Matheny & Esteve-Rav. (2019); medov razcepljenec
;sin; Inocybe cookei; Bres. (1892);medova razcepljenka
1465; 830361; Inospérma erubéscens; (A. Blytt) Matheny & Esteve-Rav. (2019); rdečkasti razcepljenec
;sin; Inocybe erubescens; A. Blytt (1905);rdečkasta razcepljenka
;sin; Inocybe patouillardii; Bres. (1905);rdečkasta razcepljenka
1466; 830372; Inospérma kuthanii; (Stangl & J. Veselsk.) Matheny & Esteve-Rav. (2019); Kuthanov razcepljenec
;sin; Inocybe cookei var. kuthanii; (Stangl & J. Veselsky) Kuyper (1986);medova razcepljenka, rjavi različek
1467; 830376; Inospérma maculátum; (Boud.) Matheny & Esteve-Rav. (2019); pegasti razcepljenec
;sin; Inocybe maculata; Boud. (1885);pegasta razcepljenka
1468; 830387; Inospérma pisciodórum; (Donadini & Riousset) Matheny & Esteve-Rav. (1986); ribji razcepljenec
;sin; Inocybe pisciodora; Donadini & Riousset (1975);ribja razcepljenka
1469; 177211; Írpex lácteus; (Fr.) Fr. (1828); belkasti rašpovec
1470; 299102; Irpícipórus pachyodon; (Pers.) Kotl. & Pouzar (1957); debelozobi spužvar
;sin; Spongipellis pachyodon; (Pers.) Kotl. & Pouzar (1965);debelozobi spužvovec
1471; 315943; Ischnodérma benzoínum; (Wahlenb.) P. Karst. (1881); smrečja irhovka
;sin; Lasiochlaena benzoina; (Wahlenb.) Pouzar (1990);smrekova irhovka
1472; 100840; Ischnodérma resinósum; (Schrad.) P. Karst. (1880); bukova irhovka
1473; 819744; Jackrogersélla cohaérens; (Pers.) L. Wendt, Kuhnert & M. Stadler (2017); grozdasti bulovec
;sin; Hypoxylon cohaerens; (Pers.) Fr. (1849);ploščati skorjeder
1474; 819743; Jackrogersélla multiformis; (Fr.) L. Wendt, Kuhnert & M. Stadler (2017); krastasti bulovec
;sin; Hypoxylon multiforme; (Fr.) Fr. (1849);krastasti skorjeder
1475; 315983; Junghuhnia nítida; (Pers.) Ryvarden (1972); bukov drobnopor
1476; 316081; Kretzschmaria deusta;;črneča ožganka
;sin; Ustulina deusta; (Hoffm.) Maire (1907);črneča ožganka
1477; 287387; Kuehnerómyces mutábilis; (Schaff.) Singer & A.H. Sm. (1946); mala štorovka
1478; 550543; Kurtia argillacea;;glinasti lubjeder
;sin; Hyphoderma argillaceum; (Bres.) Donk (1957);glinasti strgalkar
1479; 443576; Laccaria amethystina;;vijoličasta bledivka
1480; 332790; Laccária bicolor; (Maire) P.D. Orton (1960); dvobarvna bledivka 
1481; 438537; Laccaria fraterna;;opečnata bledivka
1482; 119173; Laccária laccáta; (Scop.) Fr. (1884); rdečkasta bledivka 
1483; 438537; Laccaria proxima; (Boud.) Pat. (1887); mekinasta bledivka 
1484; 248633; Laccaria pumila;;nabrežna bledivka
1485; 438538; Laccária tórtilis; (Bolton) Cooke (1884); sloka bledivka
1486; 414590; Lachnélla álbovioláscens; (Alb. & Schwein.) Fr. (1849); kapičasti kosmičar
1487; 119430; Lachnellula resinaria;;smrečja kosmičevka
1488; 332862; Lachnellula subtilissima; (Cooke) Dennis (1962); jelkina kosmičevka
1489; 332865; Lachnellula willkommii;;macesnova kosmičevka
1490; 438552; Lachnum crystallinum;;čašasta kocinovka
1491; 356658; Láchnum virgíneum; (Batch) P. Karst. (1871); deviška kocinovka
1492; 316205; Lacrymária glareósa; (J. Favre) Watling (1979); gorski črnivec
;sin; Psathyrella glareosa; (J. Favre) M.M. Moser (1967);gorska črnivka
1493; 355615; Lacrymária lacrymabunda; (Bull.) Pat. (1887); kosmati črnivec
;sin; Psathyrella lacrymabunda; (Bull.) M.M. Moser (1953);kosmata črnivka
1494; 414591; Lacrymária pyrótricha; (Holmsk.) Konrad & Maubl. (1925); ognjeni črnivec
;sin; Psathyrella pyrotricha; (Holmsk.) M.M. Moser (1967);ognjena črnivka
1495; 232999; Lactárius acérrimus; Britzelm. (1893); kratkobetna mlečnica
1496; 438561; Lactárius ácris; (Bolton) Gray (1821); huda mlečnica
1497; 216232; Lactárius albocárneus; Britzelm. (1895); spolzka mlečnica
1498; 225968; Lactárius aspídeus; (Fr.) Fr. (1838); močvirska mlečnica
1499; 316213 -j Lactárius atlánticus Bon (1975); obmorska mlečnica
;sin; Lactarius atlanticus f. strigipes; Bon (1976);obmorska mlečnica, dlakavobetna oblika
1500; 225731; Lactárius aurantíacus; (Pers.) Gray (1821); oranžna mlečnica 
;sin; Lactarius aurantiofulvus; J. Blum ex Bon (1985);oraninorjava mlečnica
;sin; Lactarius mitissimus; (Fr.) Fr. (1838);mila mlečnica
1501; 356888; Lactárius azonítes; (Bull.) Fr. (1838); brezizrazna mlečnica
;sin; Lactarius fuliginosus var. albipes; (J.E. Lange) Bon (1980);čadasta mlečnica, belobetni različek
1502; 299287; Lactárius badiosanguineus; Kuhner & Romagn. (1954); kostanjasta mlečnica
1503; 219169; Lactárius blénnius (Fr.) Fr. (1838); bukova mlečnica
;sin; Lactarius blennius f. virescens; J.E. Lange (1940);bukova mlečnica, zeleni različek
1504; 316063; Lactárius bresadolánus; Singer (1942); Bresadolova mlečnica
1505; 233655; Lactárius camphorátus; (Bull.) Fr. (1838); kafrna mlečnica
;sin; Lactarius cimicarius; (Batsch) Gillet (1876);šuštarjeva mlečnica
1506; 233874; Lactárius chrysorrhéus; Fr. (1838); zlatosočna mlečnica
1507; 216661; Lactarius circellátus; Fr. (1838); gabrova mlečnica
1508; 332877; Lactárius citriolens; Pouzar (1968); citronova mlečnica
1509; 216723; Lactarius controversus; (Pers.) Pers. (1800); spodvita mlečnica
1510; 217017; Lactarius crémor; Fr. (1838); gostosočna mlečnica
1511; 224341; Lactárius curtus; Britzelm. (1885); šekasta mlečnica
1512; 224709; Lactárius decipiens; Quél. (1885); varljiva mlečnica
1513; 224737; Lactárius deliciósus; (L.) Gray (1821); užitna sirovka
1514; 332881; Lactárius detérrimus; Gróger (1968); smrekova sirovka
1515; 299297; Lactárius evósmus; Kuhner & Romagn. (1954); vonjava mlečnica
1516; 221390; Lactárius fáscinans; (Fr.) Fr. (1838); izredna mlečnica
1517; 109915; Lactárius fávrei; H. Jahn (1982); gorska mlečnica
1518; 221311; Lactárius flávidus; Boud. (1887); zlatična mlečnica
1519; 221453; Lactárius flexuósus; (Pers.) Gray (1821); vegasta mlečnica
1520; 221213; Lactárius fluens; Boud. (1899); rjaveča mlečnica
1521; 332886; Lactarius fraxineus; Romagn. (1964); jesenova mlečnica
1522; 228785; Lactárius fuliginósus; (Fr.) Fr. (1838); čadasta mlečnica
1523; 299299; Lactárius fulvissimus; Romagn. (1954); blaga mlečnica
1524; 120552; Lactárius glyciósmus; (Fr.) Fr. (1838); cimetova mlečnica
1525; 223676; Lactárius helvus; (Fr.) Fr. (1838); mekinasta mlečnica
1526; 224000; Lactárius hepáticus; Plowr. (1905); jetrasta mlečnica
1527; 359714; Lactárius illyricus; Piltaver (1992); ilirska mlečnica
1528; 287462; Lactárius lacunárum; Romagn. ex Hora (1960); kalužna mlečnica
1529; 165811; Lactárius lignyótus; Fr. (1857); črnikasta mlečnica
1530; 159669; Lactárius lilácinus; (Lasch) Fr. (1838); lilasta mlečnica
1531; 253181; Lactárius máirei; Malencon (1939); lešnikasta mlečnica
;sin; Lactarius mairei var. zonatus; A. Pearson (1950);lesnikasta mleč., kolobarčasti različek
1532; 175756; Lactarius mammosus; Fr. (1838); kokosna mlečnica
;sin; Lactarius fuscus; Rolland (1899);kokosova mlečnica
1533; 103503; Lactarius moseri; Harmaja (1985); grbasta mlečnica
1534; 154030; Lactárius musteus; Fr. (1838); moštna mlečnica
1535; 355713; Lactárius necator; (Bull.) Pers. (1800); grda mlečnica
1536; 316240; Lactárius obscurátus; (Lasch) Fr. (1838); jelšina mlečnica
;sin; Lactarius obscuratus var. radiatus; (J.E. Lange) Romagn. (1974);jelšina mlečn., nažlebkani različek
1537; 528888; Lactárius omphaliifórmis; Romagn. (1974); lijasta mlečnica
1538; 169523; Lactárius pállidus; Pers. (1797); medla mlečnica
1539; 287439; Lactárius paradóxus; Beardslee & Burl. (1940); nenavadna mlečnica
1540; 175312; Lactarius picinus; Fr. (1838); smrekova mlečnica
1541; 491849; Lactárius populínus; R. Heim (1957); topolova mlečnica
1542; 637370; Lactárius porníniae; Rolland (1889); macesnova mlečnica
1543; 438567; Lactárius pterósporus; Romagn. (1949); trosokrilna mlečnica
1544; 157260; Lactárius pubéscens; (Fr.) Fr. (1838); barjanska mlečnica
1545; 157078; Lactarius pyrógalus; (Bull.) Fr. (1838); leskina mlečnica
1546; 124554; Lactarius guieticolor; Romagn. (1958); rjava sirovka
;sin; Lactarius hemicyaneus; Romagn. (1958);sinja sirovka
1547; 157234; Lactárius quiétus; (Fr.) Fr. (1838); hrastova mlečnica
1548; 157511; Lactárius repraesentáneus; Britzelm. (1885); postavna mlečnica
1549; 168431; Lactárius resímus; (Fr.) Fr. (1838); zavihana mlečnica
1550; 316244; Lactárius romagnésii; Bon (1979); nižinska mlečnica
1551; 200514; Lactárius rubrocinctus; Fr. (1863); ovratniška mlečnica
1552; 229473; Lactárius rufus; (Scop.) Fr. (1838); rdečerjava mlečnica
;sin; Lactarius rufus var. exumbonatus; Boud. (1911);rdečerjava mlečnica, odgrbljeni različ.
1553; 299324; Lactárius ruginósus; Romagn. (1957); rebrava mlečnica
1554; 332907; Lactárius salmonícolor; R. Heim & Leclair (1953); lososova sirovka
1555; 229103; Lactárius sanguífluus; (Paulet) Fr. (1838); krvosočna sirovka
1556; 196637; Lactárius scrobiculátus; (Scop.) Fr. (1838); jamičasta mlečnica
1557; 299328; Lactárius semisanguífluus; R. Heim & Leclair (1950); navadna sirovka 
1558; 196761; Lactárius serífluus; (DC.) Fr. (1838); vodenasta mlečnica
1559; 461563; Lactárius sphagnéti; (Fr.) Neuhoff (1956); mahova mlečnica
1560; 196742; Lactárius spinósulus; Ouel. & Le Bret. (1880); bodičasta mlečnica
1561; 487917; Lactárius stephensii; (Berk.) Verbeken & Walleyn (2004); podzemska mlečnica
;sin; Zelleromyces stephensii; (Berk.) A.H. Sm. (1963);podzemska mlečka
1562; 201988; Lactárius subdulcis; (Pers.) Gray (1821); sladkasta mlečnica
1563; 197692; Lactarius subumbonátus; Lindgr. (1845); razbrazdana mlečnica
1564; 233232; Lactarius tabidus; Fr. (1838); sfrknjena mlečnica
1565; 299332; Lactárius terénopus; Romagn. (1957); krhka mlečnica
1566; 227877; Lactárius theiógalus; (Bull.) Gray (1821); žolteča mlečnica
1567; 227669; Lactárius tithymalinus; (Scop.) Fr. (1838); nagrbančena mlečnica
1568; 228133; Lactárius torminósus; (Schaff.) Gray (1821); kosmata mlečnica
1569; 201199; Lactárius trivialis; (Fr.) Fr. (1838); nordijska mlečnica
1570; 201186; Lactárius turpis; (Weinm.) Fr. (1838); nečedna mlečnica
1571; 201232; Lactárius uvidus; (Fr.) Fr. (1838); sluzasta mlečnica
1572; 200993; Lactárius viétus; (Fr.) Fr. (1838); brezova mlečnica
1573; 231040; Lactárius violascens; (J. Otto) Fr. (1838); vijoličasta mlečnica
1574; 299335; Lactárius zonarioides; Kuhner & Romagn. (1953); hribovska mlečnica
1575; 195919; Lactárius zonárius; (Bull.) Fr. (1838); kolobarčasta mlečnica
;sin; Lactarius insulsus; (Fr.) Fr. (1838);plehka mlečnica
1576; 563226; Lactifluus bertillónii; (Neuhoff ex Z. Schif.) Verbeken (2011); plišasti mlečnik
;sin; Lactarius bertillonii; (Neuhoff ex Z. Schàf.) Bon (1980);plišasta mlečnica
1577; 564634; Lactífluus glaucéscens; (Crossl.) Verbeken (2012); zeleneči mlečnik
;sin; Lactarius glaucescens; Crossl. (1900);zeleneča mlečnica 
1578; 229888; Lactifluus oedematopus; (Scop.) Kuntze (1891); debelobetni mlečnik
;sin; Lactarius volemus var. oedematopus; (Scop.) Fr. (1838);sočna mlečnica, debelobetni različek 
1579; 230202; Lactifluus pergaménus; (Sw.) Kuntze (1891); pergamentasti mlečnik
;sin; Lactarius pergamenus; (Sw.) Fr. (1838);pergamentasta mlečnica 
1580; 431774; Lactífluus piperátus; (L.) Roussel (1806); poprov mlečnik
;sin; Lactarius piperatus; (L.) Pers. (1797);poprova mlečnica
1581; 231560; Lactifluus vellereus; (Fr.) Kuntze (1891); polsteni mlečnik
;sin; Lactarius vellereus; (Fr.) Fr. (1838);polstena mlečnica
;sin; Lactarius vellereus var. velutinus; (Bertill.) Bataille (1908);polstena mlečnica, milomlečni različek
1582; 231740; Lactífluus volémus; (Fr.) Kuntze (1891); sočni mlečnik
;sin; Lactarius ichoratus; (Batsch) Fr. (1838);greneča mlečnica
;sin; Lactarius volemus; (Fr.) Fr. (1838);sočna mlečnica
1583; 511176; Laeticutis cristáta; (Schaff.) Audet (2010); zeleneči razpokanec
;sin; Albatrellus cristatus; (Schdff.) Kotl. & Pouzar (1957);zeleni mesnatovec 
1584; 512119; Laetiporus montanus; Černy ex Tomšovsky 8: Jankovsky (2009); gorski lepoluknjičar
1585; 299348; Laetíporus sulphureus; (Bull.) Murrill (1920); žvepleni lepoluknjičar
1586; 551148; Lanmáoa frágrans; (Vittad.) Vizzini, Gelardi & Simonini (2015); dišeči zlatocevar
;sin; Boletus fragrans; Vittad. (1835);dišeči goban
1587; 110755; Lanzia echinophila; (Bull.) Korf (1982); ježični plitvičar
;sin; Rutstroemia echinophila; (Bull.) Hóhn. (1917);ježična plitvica
1588; 316345; Lánzia luteovirescens; (Roberge ex Desm.) Dumont & Korf (1978); pecljati plitvičar
;sin; Rutstroemia luteovirescens; (Roberge ex Desm.) W.L. White (1941);pecljata plitvica
1589; 201441; Lasiosphaéria ovina; (Pers.) Ces. & De Not. (1863); kosmata oblenka
1590; 299390; Laxitextum bicolor; (Pers.) Lentz (1956); dvobarvni pasovec
1591; 487799; Leccinéllum córsicum; (Rolland) Bresinsky & Manfr. Binder (2003); primorski dedek
;sin; Leccinum corsicum; (Rolland) Singer (1967);primorski ded
1592; 550655; Leccinéllum crocipódium; (Letell.) Della Magg. & Tras (2014); žlahtni dedek
;sin; Leccinum crocipodium; (Letell.) Watling (1961);žlahtni ded
1593; 486593; Leccinéllum lépidum; (H. Bouchet ex Essette) Bresinsky & Manfr. (2003); sardinski dedek 
;sin; Leccinum lepidum; (H. Bouchet ex Essette) Bon & Contu (1985);sardinski ded
1594; 553609; Leccinéllum pseudoscabrum; (Kallenb.) Mikšik (2017); gabrov dedek
;sin; Leccinum carpini; (R. Schulz) M.M. Moser ex D.A. Reid (1965);gabrov ded
;sin; Leccinum pseudoscabrum; (Kallenb.) Šutara (1989);gabrov ded
1595; 101071; Leccínum aurantíacum; (Bull.) Gray (1821); trepetlikov turek
;sin; Leccinum decipiens; (Singer) Pilat & Dermek (1974);varljivi ded 
;sin; Leccinum quercinum; Pilát (1974);hrastov turek
1596; 316405; Leccínum cánumtomentósum; H. Engel (1978); sivi ded
1597; 129462; Leccinum cyáneobasiléucum; Lannoy & Estadés (1991); zelenkasti ded
;sin; Leccinum brunneogriseolum; Lannoy & Estades (1991);sivoluski ded
1598; 287520; Leccinum duriusculum; (Schulzer) Singer (1947); trdikasti ded
1599; 333014; Leccínum hólopus; (Rostk.) Watling (1960); beli ded 
;sin; Leccinum aerugineum; (Fr.) Lannoy & Estadés (1991);sivoluski ded 
1600; 316418; Leccínum meláneum; (Smotl.) Pilát & Dermek (1974); črni ded
1601; 136414; Leccinum mólle; (Bon) Bon (1989); mehki ded
1602; 316424; Leccínum piceínum; Pilát & Dermek (1974); smrečji turek
1603; 354906; Leccinum pulchrum; Lannoy & Estadés (1991); marogasti ded
1604; 100712; Leccinum scábrum; (Bull.) Gray (1821); brezov ded
;sin; Leccinum roseofractum; Watling (1968);rožnati ded 
;sin; Leccinum rotundifoliae; (Singer) A.H. Sm., Thiers & Watling (1967);bledi ded
;sin; Leccinum subcinnamomeum; Pilát & Dermek (1974);cimetasti ded
1605; 333054; Leccinum variicolor; Watling (1969); pisani ded
1606; 287526; Leccínum versipelle; (Fr. & Hók) Snell (1944); brezov turek
;sin; Leccinum percandidum; (Vassilkov) Watling (1960);povolški turek 
1607; 333057; Leccinum vulpinum; Watling (1961); lisičji turek
1608; 835840; Legaliána bádia; (Pers.) Van Vooren (2020); rjavkasta skledičarka
;sin; Peziza badia; Pers. (1800);rjava skledica
1609; 835841; Legaliána limnaéa; (Maas Geest.) Van Vooren (2020); obvodna skledičarka
;sin; Peziza limnaea; Maas Geest. (1967);obvodna skledica
1610; 414448; Lentinéllus cochleátus; (Pers.) P. Karst. (1879); janeževa žilavka
;sin; Lentinellus cochleatus var. inolens; Konrad & Maubl. (1926);janeževa žilavka, nedišeči različek
1611; 333094; Lentinéllus flabellifórmis; (Bolton) S. Ito (1959); pahljačasta žilavka
1612; 106976; Lentinéllus micheneri; (Berk. & M.A. Curtis) Pegler (1983); lijasta žilavka
1613; 255281; Lentinéllus ursinus; (Fr.) Kuhner (1926); medvedja žilavka
1614; 255456; Lentinéllus vulpínus; (Sowerby) Kuhner & Maire (1934); lisičja žilavka
1615; 316467; Lentínula edódes; (Berk.) Pegler (1976); užitni nazobčanec
1616; 543135; Lentínus arculárius; (Batsch) Zmitr. (2010); rombasta strnjenka
;sin; Polyporus arcularius; (Batsch) Fr. (1821);rombasti luknjičar
1617; 543133; Lentínus brumalis; (Pers.) Zmitr. (2010); zimska strnjenka
;sin; Polyporus brumalis; (Pers.) Fr. (1818);zimski luknjičar
1618; 812111; Lentínus substrictus; (Bolton) Zmitr. & Kovalenko (2016); ščetinasta strnjenka
;sin; Polyporus ciliatus; Fr. (1815);ščetinasti luknjičar
1619; 164542; Lentínus tigrínus; (Bull.) Fr. (1825); tigrasta strnjenka
1620; 318614; Lenzites betulínus; (L.) Fr. (1838); brezova lenzovka
1621; 207070; Leocárpus frágilis; (Dicks.) Rostaf. (1874); krhka jajčevka
1622; 209192; Leótia atróvirens; Pers. (1822); zelena kapičarka
1623; 168196; Leótia lubrica; (Scop.) Pers. (1797); zdrizasta kapičarka
1624; 109927; Lepióta bettínae; Dorfelt (1982); vrtnarski dežniček
;sin; Echinoderma bettinae; (Dórfelt) Bon (1993);vrtnarska trnovka
1625; 247927; Lepióta brunneoincarnáta; Chodat & C. Martín (1889); mesnorjavi dežniček
1626; 316492; Lepióta brunneolilácea; Bon & Boiffard (1972); rjavolilasti dežniček
1627; 229205; Lepióta castánea; Quél. (1881); kostanjasti dežniček
1628; 216879; Lepiota clypeolaria; (Bull.) P. Kumm. (1871); obuti dežniček
1629; 261172; Lepióta clypeolarioídes; Rea (1922); polobuti dežniček
1630; 220740; Lepióta cortinarius; J.E. Lange (1915); koprenasti dežniček
1631; 221078; Lepióta cristáta; (Bolton) P. Kumm. (1871); smrdljivi dežniček
1632; 316493; Lepióta cristatoídes; Einhell. (1973); zoprni dežniček
1633; 146411; Lepióta echinélla; Quél. & G.E. Bernard (1888); ježasti dežniček
;sin; Lepiota rhodorhiza; Romagn. & Locg. ex Locq. (1953);konopčasti dežniček
1634; 239040; Lepióta ermínea; (Fr.) P. Kumm. (1871); redkvičasti dežniček
;sin; Lepiota alba; (Bres.) Sacc. (1887);beli dežniček
1635; 216749; Lepióta felina; (Pers.) P. Karst. (1879); črnoluski dežniček
1636; 152651; Lepióta forquignónii; Ouel. (1885); olivnorjavi dežniček
1637; 299478; Lepióta fuscovinácea; F. H. Møller & J.E. Lange (1940); vinski dežniček
1638; 235624; Lepiota helveola; Bres. (1882); pogubni dežniček
1639; 133111; Lepióta ignivolváta; Bousset & Joss. ex Joss. (1990); rdečedniščni dežniček
1640; 213915; Lepiota lilacea; Bres. (1892); lilasti dežniček
1641; 206313; Lepióta magníspora; Murrill (1912); rumenoluski dežniček
;sin; Lepiota ventriosospora; D.A. Reid (1958);zažetotrosni dežniček
1642; 333131; Lepióta ochráceofulva; P.D. Orton (1960); okrasti dežniček
1643; 273011; Lepióta oreadifórmis; Velen. (1920); gladki dežniček
1644; 183902; Lepióta parvannuláta; (Lasch) Gillet (1874); travniški dežniček
1645; 287602; Lepióta pseudolilácea; Huijsman (1947); varljivi dežniček
;sin; Lepiota pseudohelveola; Kuhner ex Hora (1960);varljivi dežniček
1646; 212645; Lepióta rufipes; Morgan (1906); dvobarvni dežnicek
1647; 333145; Lepióta subalba; Kuhner ex P.D. Orton (1960); belkasti dežniček
1648; 299506; Lepióta subincarnáta; J.E. Lange (1940); rožnati dežniček
;sin; Lepiota josserandii; Bon & Boiffard (1974);parkovni dežniček
1649; 316533; Lepióta xanthophylla; P.D. Orton (1960); rumenolistni dežniček
1650; 256589; Lepísta amára; (Alb. & Schwein.) Maire (1930); grenka kolesnica
;sin; Leucopaxillus amarus; (Alb. & Schwein.) Kuhner (1928);grenka velepodvihanka
1651; 316542; Lepista densifolia; (J. Favre) Singer & Clémencon (1973); hostna kolesnica
1652; 316544; Lepista fasciculata; Harmaja (1974); zraščena kolesnica
1653; 438601; Lepista glaucocana; (Bres.) Singer (1951); bledovijoličasta kolesnica
1654; 299520; Lepista irina; (Fr.) H.E. Bigelow (1959); dišeča kolesnica
1655; 299522; Lepista luscina; (Fr.) Singer (1951); narebrana kolesnica
;sin; Melanoleuca luscina; (Fr.) Metrod (1949);rebrasta gostolistka
1656; 356735; Lepista nuda; (Bull.) Cooke (1871); vijoličasta kolesnica
;sin; Lepista nuda var. lilacina; (Quél.) Singer (1951);vijoličasta kolesnica, lilasti različek
;sin; Lepista nuda var. tridentina; (Singer) Singer (1951);vljoličasta kolesnica, tridentinski različek
1657; 115277; Lepísta ovíspora; (J.E. Lange) Gulden (1983); šopasta kolesnica
1658; 355596; Lepista panaeolus; (Fr.) P. Karst. (1879); rebrava kolesnica
1659; 445547; Lepísta personáta; (Fr.) Cooke (1871); dvobarvna kolesnica
1660; 108141; Lepísta ricékii; Bon (1983); poprasta kolesnica
1661; 287633; Lepísta rickénii; Singer (1948); pegasta kolesnica
1662; 299524; Lepísta sórdida; (Schumach.) Singer (1949); umazana kolesnica
;sin; Lepista sordida var. aianthina; (Bon) Bon (1980);umazana kolesnica, nelilasti različek
;sin; Lepista sordida var. obscurata; (Bon) Bon (1980);umazana kolesnica, temnoklobučni različek
1663; 437956; Lepista vernicosa; (Fr.) Bon (1996); firneževa kolesnica
1664; 271507; Leptóporus móllis; (Pers.) Quél. (1886); mehka skutovka
1665; 211623; Leptosphaéria acuta; (Fuckel) P. Karst. (1873); koprivna kapljevka
1666; 511256; Leratiómyces squamósus; (Pers.) Bridge & Spooner (2008); luskati strniščar
;sin; Psilocybe squamosa; (Pers.) P.D. Orton (1969);mekinasta gologlavka
;sin; Stropharia squamosa; (Pers.) Quél. (1873);luskata strniščnica
1667; 466261; Leucoagáricus americánus; (Peck) Vellinga (2000); rumeneči kukmakovec
;sin; Leucoagaricus bresadolae; (Schulzer) Bon & Boiffard (1977);Bresadolov kukmakovec
1668; 115843; Leucoagáricus badhámii; (Berk. & Broome) Singer (1951); Badhamov kukmakovec
1669; 466260; Leucoagaricus barssii; (Zeller) Vellinga (2000); - korenčasti kukmakovec
;sin; Leucoagaricus macrorhizus; Locq. ex E. Horak (1968);korenasti kukmakovec
1670; 316775; Leucoagaricus carneifólius; (Gillet) Wasser (1977); grbičasti kukmakovec
1671; 316776; Leucoagáricus cineráscens; (Quél.) Bon & Boiffard (1978); Sivi kukmakovec
1672; 131935; Leucoagaricus georginae; (W.G. Sm.) Candusso (1990); ognjeni kukmakovec
1673; 109050; Leucoagaricus jubilaei; (Joss.) Bon (1983); pegasti kukmakovec
;sin; Leucocoprinus jubilaei; (Joss.) Wasser (1976);pegasti dežnikovec
1674; 355733; Leucoagaricus leucothites; (Vittad.) Wasser (1977); rožnolistni kukmakovec
;sin; Leucoagaricus holosericeus; (Gillet) M.M. Moser (1967);svilasti kukmakovec
1675; 283341; Leucoagáricus meleágris; (Gray) Singer (1951); grahasti kukmakovec
;sin; Agaricus meleagris; Sowerby (1799);grahasti kukmak
1676; 316792; Leucoagaricus nympharum; (Kalchbr.) Bon (1977); dekliški kukmakovec
;sin; Macrolepiota puellaris; (Fr.) M.M. Moser (1967);dekliški dežnik
1677; 316794; Leucoagáricus pilatiánus; (Demoulin) Bon & Boiffard (1976); Pilatov kukmakovec
1678; 109051; Leucoagáricus subcretáceus; Bon (1983); mekinasti kukmakovec
1679; 287721; Leucocóprinus brebissónii; (Godey) Locq. (1943); črnogrbi dežnikovec
1680; 102263; Leucocoprinus cepistipes; (Sowerby) Pat. (1889); čebulasti dežnikovec
1681; 287726; Leucocóprinus cretáceus; (Bull.) Locq. (1945); kredasti dežnikovec
;sin; Leucoagaricus cretaceus; (Bull.) M.M. Moser (1953);votlobetni kukmakovec 
1682; 299725; Leucocóprinus flós-sulphuris; (Schnizl.) Cejp (1948); rumeni dežnikovec
1683; 436693; Leucocóprinus ianthinus; (Sacc.) P. Mohr (1994); lilasti dežnikovec
1684; 299730; Leucocóprinus magnusiánus; (Henn.) Singer (1951); rumenogrbi dežnikovec
1685; 287750; Leucocortinarius bulbiger; (Alb. & Schwein.) Singer (1945); koprenasti belotrosnik
1686; 808518; Leucócybe cándicans; (Pers.) Vizzini, P. Alvarado, G. Moreno & Consiglio (2015); opredena svetloglavka
;sin; Clitocybe allinacea; (Scop.) Gillet (1874);zoprna livka
;sin; Clitocybe candicans; (Pers.) P. Kumm. (1871);opredena livka
1687; 808519; Leucócybe connata; (Schum.) Vizzini, P. Alvarado, G. Moreno & Consiglio (2015); bela svetloglavka
;sin; Lyophyllum connatum; (Schumach.) Singer (1939);beli zajček
1688; 333334; Leucogyrophana pseudomollusca; (Parmasto) Parmasto (1967); zgubani lesožer
1689; 299739; Leucopaxíllus álboalutáceus; (F. H. Møller & Jul. Scháff.) F. H. Møller (1954); drobnotrosna velepodvihanka
1690; 299741; Leucopaxillus léntus; (H. Post) Singer (1943); smrekova velepodvihanka
1691; 299743; Leucopaxíllus lepistoídes; (Maire) Singer (1939); kolesniška velepodvihanka 
1692; 273556; Leucopaxillus paradóxus; (Costantin & L.M. Dufour) Boursier (1925); čudna velepodvihanka
1693; 131167; Leucopaxillus phaéopus; (J. Favre & Poluzzi) Bon (1987); rjavobetna velepodvihanka
1694; 255174; Leucopaxillus tricolor; (Peck) Kuhner (1926); tribarvna velepodvihanka
1695; 586485; Lichenomphalia luteovitellina;;vresina lišajnica
