URL;LatinName;SlovenianName;FullName;Uzitnost
https://www.gobe.si/Gobe/ThaxterogasterPorphyropus;Thaxterogaster porphyropus;lepobetna trebušarka;Thaxtérogáster porphýropus (Alb. & Schwein.) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/CalocybeGangraenosa;Calocybe gangraenosa;smrdeča lepoglavka;Calócybe gangraénosa (Fr.) V. Hofst., Moncalvo, Redhead & Vilgalys (2012);neužitna
https://www.gobe.si/Gobe/CortinariusOrichalceus;Cortinarius orichalceus;bakrenordeča koprenka;Cortinárius orichálceus (Batsch) Fr. (1838);neužitna
https://www.gobe.si/Gobe/LacrymariaPyrotricha;Lacrymaria pyrotricha;ognjeni črnivec;Lacrymária pyrótricha (Holmsk.) Konrad & Maubl. (1925);pogojno užitna
https://www.gobe.si/Gobe/DeconicaMontana;Deconica montana;gorski gologlavec;Decónica montána (Pers.) P.D. Orton (1960);strupena
https://www.gobe.si/Gobe/HypoxylonRubiginosum;Hypoxylon rubiginosum;opečnati skorjeder;Hypóxylon rubiginósum (Pers.) Fr. (1849);neužitna
https://www.gobe.si/Gobe/CortinariusCinnamomeoluteus;Cortinarius cinnamomeoluteus;cimetnorumena koprenka;Cortinárius cinnamómeolúteus P.D. Orton (1960);strupena
https://www.gobe.si/Gobe/CalonariusPlatypus;Calonarius platypus;ploskobetni koprenar;Calonárius plátypus (M.M. Moser) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/ConocybePubescens;Conocybe pubescens;puhasta stožka;Conócybe pubéscens (Gillet) Kühner (1935);neužitna
https://www.gobe.si/Gobe/AlloclavariaPurpurea;Alloclavaria purpurea;škrlatna črvičevka;Alloclavária purpúrea (O.F. Müll.) Dentinger & D.J. McLaughlin (2007);neužitna
https://www.gobe.si/Gobe/GymnopusPutillus;Gymnopus putillus;borov korenovec;Gýmnopus putíllus (Fr.) Antonín, Halling & Noordel. (1997);neužitna
https://www.gobe.si/Gobe/CortinariusGuttatus;Cortinarius guttatus;cvetlična koprenka;Cortinárius guttátus Rob. Henry (1952);užitnost neznana
https://www.gobe.si/Gobe/CortinariusHolophaeus;Cortinarius holophaeus;vretenasta koprenka;Cortinárius holophaéus J.E. Lange (1935);neužitna
https://www.gobe.si/Gobe/CalonariusArcuatorum;Calonarius arcuatorum;živobarvni koprenar;Calonárius arcuatórum (Rob. Henry) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/RussulaVersicolor;Russula versicolor;pisana golobica;Rússula versícolor Jul. Schäff. (1931);neužitna
https://www.gobe.si/Gobe/InocybeDecipiens;Inocybe decipiens;varljiva razcepljenka;Inócybe decípiens Bres. (1892);strupena
https://www.gobe.si/Gobe/ThaxterogasterBarbatus;Thaxterogaster barbatus;grenkosluzna trebušarka;Thaxtérogáster barbátus (Batsch) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusScutulatus;Cortinarius scutulatus;ščitasta koprenka;Cortinárius scutulátus (Fr.) Fr. (1838);neužitna
https://www.gobe.si/Gobe/HebelomaAnthracophilum;Hebeloma anthracophilum;pogoriščna medlenka;Hebelóma anthracóphilum Maire (1910);neužitna
https://www.gobe.si/Gobe/CortinariusOlivellus;Cortinarius olivellus;olivnookrasta koprenka;Cortinárius olivéllus Rob. Henry (1952);neužitna
https://www.gobe.si/Gobe/XylariaFiliformis;Xylaria filiformis;nitasta lesenjača;Xylária filifórmis (Alb. & Schwein.) Fr. (1849);neužitna
https://www.gobe.si/Gobe/GeopyxisCarbonaria;Geopyxis carbonaria;oglarska puša;Geópyxis carbonária (Alb. & Schwein.) Sacc. (1889);neužitna
https://www.gobe.si/Gobe/RussulaAmarissima;Russula amarissima;grenka golobica;Rússula amaríssima Romagn. & E.-J. Gilbert (1943);neužitna
https://www.gobe.si/Gobe/TricholomaBatschii;Tricholoma batschii;venčasta kolobarnica;Tricholóma bátschii Gulden ex Mort. Chr. & Noordel. (1999);neužitna
https://www.gobe.si/Gobe/DiatrypellaQuercina;Diatrypella quercina;hrastova predirnica;Diatrypélla quercína (Pers.) Cooke (1866);neužitna
https://www.gobe.si/Gobe/MycenaDiosma;Mycena diosma;purpurna čeladica;Mycéna diósma Krieglst. & Schwöbel (1982);neužitna
https://www.gobe.si/Gobe/SeptobasidiumRameale;Septobasidium rameale;vejin slojnik;Septobasídium rameále (Berk.) Bres. (1921);neužitna
https://www.gobe.si/Gobe/CortinariusFagetorum;Cortinarius fagetorum;bukovinska koprenka;Cortinárius fagetórum M.M. Moser (1967);neužitna
https://www.gobe.si/Gobe/CalonariusCallochrous;Calonarius callochrous;barviti koprenar;Calonárius callóchrous (Pers.) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/RhizopogonOccidentalis;;;Rhizopogon occidentalis Zeller & C.W. Dodge (1918);neužitna
https://www.gobe.si/Gobe/StrophariaCyanea;;;Stropharia cyanea (Bull.) Tuomik. (1953);neužitna
https://www.gobe.si/Gobe/RussulaSqualida;;;Russula squalida Peck (1907);neužitna
https://www.gobe.si/Gobe/CoprinellusXanthothrix;;;Coprinellus xanthothrix (Romagn.) Vilgalys, Hopple & Jacq. Johnson (2001);neužitna
https://www.gobe.si/Gobe/LactifluusClaricolor;;;Lactifluus claricolor (R. Heim) Verbeken (2015);neužitna
https://www.gobe.si/Gobe/MelanoleucaHumilis;Melanoleuca humilis;mekinasta gostolistka;Melanoléuca húmilis (Pers.) Pat. (1900);neužitna
https://www.gobe.si/Gobe/CortinariusImmissus;;;Cortinarius immissus Schläpf.-Bernh. (1951);neužitna
https://www.gobe.si/Gobe/PezizaEchinospora;Peziza echinospora;pogoriščna skledica;Pezíza echinóspora P. Karst. (1869);neužitna
https://www.gobe.si/Gobe/ParaisariaGracilis;;;Paraisaria gracilis (Grev.) Luangsa-ard, Mongkols. & Samson (2019);neužitna
https://www.gobe.si/Gobe/ParalepistaGilva;Paralepista gilva;lisasti kolesnik;Paralepísta gílva (Pers.) Raithelh. (1996);neužitna
https://www.gobe.si/Gobe/TricholomellaConstricta;Tricholomella constricta;ovenčani lepoglavnik;Tricholomélla constrícta (Fr.) Zerova ex Kalamees (1992);neužitna
https://www.gobe.si/Gobe/AgaricusRusiophyllus;Agaricus rusiophyllus;rožnolistni kukmak;Agáricus rusiophýllus Lasch (1828);neužitna
https://www.gobe.si/Gobe/CorticiumRoseum;Corticium roseum;rožnata skorjevka;Cortícium róseum Pers. (1794);neužitna
https://www.gobe.si/Gobe/OligoporusLeucospongia;;;Tyromyces leucospongius (Cooke & Harkn.) Bondartsev & Singer (1941);neužitna
https://www.gobe.si/Gobe/ClavariaPurpurea;Alloclavaria purpurea;škrlatna črvičevka;Alloclavária purpúrea (O.F. Müll.) Dentinger & D.J. McLaughlin (2007);neužitna
https://www.gobe.si/Gobe/ClitocybeTarda;;;Lepista tarda (Peck) Murrill (1917);neužitna
https://www.gobe.si/Gobe/InocybeSororia;;;Pseudosperma sororium (Kauffman) Matheny & Esteve-Rav. (2019);neužitna
https://www.gobe.si/Gobe/RussulaGracilis;;;Russula gracilis Burl. (1915);neužitna
https://www.gobe.si/Gobe/CollybiaFuscopurpurea;;;Gymnopus fagiphilus (Velen.) Antonín, Halling & Noordel. (1997);neužitna
https://www.gobe.si/Gobe/StrobilurusTrullisatus;;;Strobilurus trullisatus (Murrill) Lennox (1979);neužitna
https://www.gobe.si/Gobe/CortinariusRegalis;;;Cortinarius regalis A.H. Sm. & P.M. Rea (1944);neužitna
https://www.gobe.si/Gobe/CudoniaMonticola;;;Pachycudonia monticola (Mains) S. Imai (1950);neužitna
https://www.gobe.si/Gobe/SpongipellisSpumeus;Sarcodontia spumea;penasta bodičevka;Sarcodóntia spúmea (Sowerby) Spirin (2001);neužitna
https://www.gobe.si/Gobe/InocybeCervicolor;Inosperma cervicolor;srnjerjavi razcepljenec;Inospérma cervícolor (Pers.) Matheny & Esteve-Rav. (2019);neužitna
https://www.gobe.si/Gobe/RussulaElaeodes;Russula pseudo-olivascens;olivnozelenkasta golobica;Rússula pseudo-oliváscens Kärcher (2002);užitna
https://www.gobe.si/Gobe/BovistaDermoxantha;Lycoperdon dermoxanthum;mala prašnica;Lycopérdon dermoxánthum Vittad. (1842);mlada užitna
https://www.gobe.si/Gobe/HaematostereumSanguinolentum;Stereum sanguinolentum;krvaveča slojevka;Stéreum sanguinolentum (Alb. & Schwein.) Fr. (1838);neužitna
https://www.gobe.si/Gobe/CortinariusAlnobetulae;Calonarius alnobetulae;jelšev koprenar;Calonárius alnobétulae (Kühner) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/LasiochlaenaTrogii;Podofomes trogii;jelkin irhovec;Podofómes trógii (Fr.) Pouzar (1971);neužitna
https://www.gobe.si/Gobe/CollybiaFodiens;Rhodocollybia fodiens;žlebasta korenarka;Rhodocollýbia fódiens (Kalchbr.) Antonín & Noordel. (1997);užitna
https://www.gobe.si/Gobe/InocybeJacobi;Inocybe rufoalba;medlenkasta razcepljenka;Inócybe rufoálba Sacc. (1887);neužitna
https://www.gobe.si/Gobe/InocybeUmbrina;Inocybe assimilata;šopasta razcepljenka;Inócybe assimiláta Britzelm. (1881);strupena
https://www.gobe.si/Gobe/InocybeFlavella;Pseudosperma flavellum;rumena parazcepljenka;Pseudospérma flavéllum (P. Karst.) Matheny & Esteve-Rav. (2019);neužitna
https://www.gobe.si/Gobe/CortinariusAtrovirens;Calonarius atrovirens;črnozeleni koprenar;Calonárius atróvirens (Kalchbr.) Niskanen & Liimat. (2022);strupena
https://www.gobe.si/Gobe/CortinariusFulvoincarnatus;Calonarius fulvoincarnatus;mesnorjavi koprenar;Calonárius fúlvoincarnátus (Joach. ex Bid., Moën.-Locc. & Reum.) Nisk. & Liim. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusPlatypus;Calonarius platypus;ploskobetni koprenar;Calonárius plátypus (M.M. Moser) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/MycenaHiemalis;Phloeomana hiemalis;(zimska čeladka);Phloeómana hiemális (Osbeck) Redhead (2016);neužitna
https://www.gobe.si/Gobe/CortinariusScaurus;Thaxterogaster scaurus;kruljasta trebušarka;Thaxtérogáster scáurus (Fr.) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/HymenochaeteTabacina;Hydnoporia tabacina;tobakasti usnjevec;Hydnopória tabacína (Sowerby) Spirin, Miettinen & KH Larss. (2019);neužitna
https://www.gobe.si/Gobe/CortinariusVariegatus;Thaxterogaster variegatus;večbarvna trebušarka;Thaxtérogáster variegátus (Bres.) Niskanen & Liimat. (2022);užitna
https://www.gobe.si/Gobe/LyophyllumLeucophaeatum;Calocybe gangraenosa;smrdeča lepoglavka;Calócybe gangraénosa (Fr.) V. Hofst., Moncalvo, Redhead & Vilgalys (2012);neužitna
https://www.gobe.si/Gobe/LyophyllumOvisporum;Lepista ovispora;šopasta kolesnica;Lepísta ovíspora (J.E. Lange) Gulden (1983);<p>lepísta ovíspora (j.e. lange) gulden (1983);neužitna
https://www.gobe.si/Gobe/CortinariusPorphyropus;Thaxterogaster porphyropus;lepobetna trebušarka;Thaxtérogáster porphýropus (Alb. & Schwein.) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/TricholomaSaponaceumVarRapipes;Tricholoma rapipes;debelobetna kolobarnica;Tricholóma rápipes (Krombh.) Heilm.-Claus. & Mort. Chr. (2017);pogojno užitna
https://www.gobe.si/Gobe/TrechisporaVaga;Xenasmatella vaga;rumenkasti raševinec;Xenasmatélla vága (Fr.) Stalpers (1996);neužitna
https://www.gobe.si/Gobe/OligoporusLeucomallellus;Fuscopostia leucomallella;rjavopasasta sirnica;Fuscopóstia leucomallélla (Murrill) B.K. Cui, L.L. Shen & Y.C. Dai (2019);neužitna
https://www.gobe.si/Gobe/TricholomaSaponaceumVarNapipes;Tricholoma rapipes;debelobetna kolobarnica;Tricholóma rápipes (Krombh.) Heilm.-Claus. & Mort. Chr. (2017);pogojno užitna
https://www.gobe.si/Gobe/PsathyrellaPyrotricha;Lacrymaria pyrotricha;ognjeni črnivec;Lacrymária pyrótricha (Holmsk.) Konrad & Maubl. (1925);pogojno užitna
https://www.gobe.si/Gobe/RussulaUrens;Russula cuprea;bakrenasta golobica;Rússula cúprea (Krombh.) J.E. Lange (1926);neužitna
https://www.gobe.si/Gobe/CortinariusSaginus;Phlegmacium saginum;oblotrosna sluzarka;Phlegmácium sagínum (Fr.) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/AgaricusPurpurellus;Agaricus dulcidulus;osladni kukmak;Agáricus dulcídulus Schulzer (1874);užitna
https://www.gobe.si/Gobe/CortinariusBarbatus;Thaxterogaster barbatus;grenkosluzna trebušarka;Thaxtérogáster barbátus (Batsch) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusCausticus;Thaxterogaster causticus;rjaveča trebušarka;Thaxtérogáster cáusticus (Fr.) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusArcuatorum;Calonarius arcuatorum;živobarvni koprenar;Calonárius arcuatórum (Rob. Henry) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusOlidus;Phlegmacium olidum;travnodišeča sluzarka;Phlegmácium ólidum (J.E. Lange) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CystodermaAmbrosii;Cystodermella ambrosii;Ambrožev zrnovec;Cystodermélla ambrósii (Bres.) Harmaja (2002);užitna
https://www.gobe.si/Gobe/CortinariusTophaceus;Cortinarius tofaceus;lehnjakova koprenka;Cortinárius tofáceus Fr. (1838);strupena
https://www.gobe.si/Gobe/OmphalinaObatra;Arrhenia obatra;dimasti jezičar;Arrhénia obátra (J. Favre) Redhead, Lutzoni, Moncalvo & Vilgalys (2002);neužitna
https://www.gobe.si/Gobe/CortinariusClaricolorVarImmissus;;;Cortinarius immissus Schläpf.-Bernh. (1951);neužitna
https://www.gobe.si/Gobe/MarasmiusPrasiosmus;Mycetinis prasiosmus;porova česnovka;Mycétinis prasiósmus (Fr.) R.H. Petersen, Petersen & Hughes (2017);
https://www.gobe.si/Gobe/CortinariusOdoratus;Calonarius odoratus;vonjavni koprenar;Calonárius odorátus (Joguet ex M.M. Moser) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusNapus;Calonarius napus;sivolistni koprenar;Calonárius nápus (Fr.) Niskanen & Liimat. (2022);užitna
https://www.gobe.si/Gobe/CortinariusPluvialis;Thaxterogaster pluvialis;pelinova trebušarka;Thaxtérogáster pluviális (Kühner) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/XerocomusBadiorufus;Boletus badiorufus;vresin goban;Bolétus badiorúfus R. Heim (1960);užitna
https://www.gobe.si/Gobe/CortinariusVilior;Cortinarius imbutus;prežeta koprenka;Cortinárius imbútus Fr. (1838);užitnost neznana
https://www.gobe.si/Gobe/PostiaLeucomallella;Fuscopostia leucomallella;rjavopasasta sirnica;Fuscopóstia leucomallélla (Murrill) B.K. Cui, L.L. Shen & Y.C. Dai (2019);neužitna
https://www.gobe.si/Gobe/CortinariusInfractusFoOlivellus;Cortinarius subolivellus;stopničasta koprenka;Cortinárius subolivéllus Carteret & Reumaux (2009);strupena
https://www.gobe.si/Gobe/ClitocybeInornata;Atractosporocybe inornata;neokrašeni lijaček;Atractosporócybe inornáta (Sowerby) P. Alvarado, G. Moreno & Vizzini (2015);užitna
https://www.gobe.si/Gobe/PholiotaBlattaria;Pholiotina blattaria;ovenčani luskinček;Pholiotína blattária (Fr.) Fayod (1889);neužitna
https://www.gobe.si/Gobe/CortinariusScaurusVarHerpeticus;Thaxterogaster herpeticus;marogasta trebušarka;Thaxtérogáster herpeticus (Fr.) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/OmphalinaEpichysium;Arrhenia epichysium;lesni jezičar;Arrhénia epichýsium (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys (2002);Arrhénia epichýsium (pers.) redhead, lutzoni, moncalvo & vilgalys (2002);neužitna
https://www.gobe.si/Gobe/LepistaGilva;Paralepista gilva;lisasti kolesnik;Paralepísta gílva (Pers.) Raithelh. (1996);
https://www.gobe.si/Gobe/CortinariusLeucophanes;Thaxterogaster leucophanes;bledična trebušarka;Thaxtérogáster leucophánes (P. Karst.) Niskanen & Liimat. (2022);užitnost neznana
https://www.gobe.si/Gobe/CortinariusGlaucescens;Calonarius glaucescens;modrozelenkasti koprenar;Calonárius glaucéscens (Jul. Schäff.) Niskanen & Liimat. (2022);neužitna
https://www.gobe.si/Gobe/CortinariusTraganusVarFinitimus;Cortinarius finitimus;nižinska koprenka;Cortinárius finítimus (Weinm.) P. Karst. (1879);strupena
https://www.gobe.si/Gobe/CortinariusDecipiensVarAtrocaeruleus;Cortinarius atrocaeruleus;temnogrba koprenka;Cortinárius átrocaerúleus M.M. Moser (1967);neužitna
https://www.gobe.si/Gobe/GymnopusFagiphilus;;;Gymnopus fagiphilus (Velen.) Antonín, Halling & Noordel. (1997);neužitna
https://www.gobe.si/Gobe/LepistaTarda;;;Lepista tarda (Peck) Murrill (1917);neužitna
https://www.gobe.si/Gobe/PseudospermaSororium;;;Pseudosperma sororium (Kauffman) Matheny & Esteve-Rav. (2019);neužitna
https://www.gobe.si/Gobe/TyromycesLeucospongius;;;Tyromyces leucospongius (Cooke & Harkn.) Bondartsev & Singer (1941);neužitna
https://www.gobe.si/Gobe/PachycudoniaMonticola;;;Pachycudonia monticola (Mains) S. Imai (1950);neužitna
https://www.gobe.si/Gobe/PleurotusEryngiiVarNebrodensis;Pleurotus nebrodensis;gorski ostrigar;Pleurótus nebrodénsis (Inzenga) Quél. (1886);mlada užitna
https://www.gobe.si/Gobe/HebelomaPallidum;Hebeloma malenconii;obledela medlenka;Hebelóma malencónii Bellù & Lanzoni (1988);neužitna
https://www.gobe.si/Gobe/PsilocybeMontana;Deconica montana;gorski gologlavec;Decónica montána (Pers.) P.D. Orton (1960);strupena
https://www.gobe.si/Gobe/AgaricusArgyraceus;Tricholoma argyraceum;srebrnkasta kolobarnica;Tricholóma argyráceum (Bull.) Gillet (1874);užitna
https://www.gobe.si/Gobe/RussulaGriseascens;Russula hydrophila;sivkastobetna golobica;Rússula hydróphila Horniček (1958);užitna
https://www.gobe.si/Gobe/LeucoagaricusMacrorhizus;Leucoagaricus barssii;korenčasti kukmakovec;Leucoagáricus bárssii (Zeller) Vellinga (2000);užitna
